igr	n_isolates	prevalence	avg_len	is_core_igr
Cluster_13566	1199	0.974		True
Cluster_13752	1199	0.974		True
Cluster_17805	1199	0.974		True
Cluster_20223	1198	0.9732		True
Cluster_22994	1198	0.9732		True
Cluster_17633	1197	0.9724		True
Cluster_11141	1197	0.9724		True
Cluster_18847	1197	0.9724		True
Cluster_14416	1197	0.9724		True
Cluster_9828	1197	0.9724		True
Cluster_11555	1197	0.9724		True
Cluster_15510	1197	0.9724		True
Cluster_19030	1197	0.9724		True
Cluster_13696	1197	0.9724		True
Cluster_1823	1197	0.9724		True
Cluster_7067	1197	0.9724		True
Cluster_23560	1196	0.9716		True
Cluster_8399	1196	0.9716		True
Cluster_14814	1196	0.9716		True
Cluster_9947	1196	0.9716		True
Cluster_15976	1196	0.9716		True
Cluster_20516	1196	0.9716		True
Cluster_8134	1196	0.9716		True
Cluster_8671	1196	0.9716		True
Cluster_18503	1196	0.9716		True
Cluster_22817	1196	0.9716		True
Cluster_9645	1196	0.9716		True
Cluster_8363	1196	0.9716		True
Cluster_11588	1196	0.9716		True
Cluster_12632	1195	0.9708		True
Cluster_4213	1195	0.9708		True
Cluster_15115	1195	0.9708		True
Cluster_5389	1195	0.9708		True
Cluster_21559	1195	0.9708		True
Cluster_12747	1195	0.9708		True
Cluster_20840	1194	0.9699		True
Cluster_13799	1194	0.9699		True
Cluster_11629	1194	0.9699		True
Cluster_5197	1194	0.9699		True
Cluster_14719	1193	0.9691		True
Cluster_25639	1193	0.9691		True
Cluster_15932	1193	0.9691		True
Cluster_13903	1193	0.9691		True
Cluster_21633	1193	0.9691		True
Cluster_15282	1193	0.9691		True
Cluster_14311	1192	0.9683		True
Cluster_24065	1192	0.9683		True
Cluster_10078	1192	0.9683		True
Cluster_15004	1191	0.9675		True
Cluster_8559	1191	0.9675		True
Cluster_4950	1191	0.9675		True
Cluster_11953	1191	0.9675		True
Cluster_7840	1191	0.9675		True
Cluster_6993	1191	0.9675		True
Cluster_6377	1190	0.9667		True
Cluster_7058	1190	0.9667		True
Cluster_5828	1190	0.9667		True
Cluster_7573	1190	0.9667		True
Cluster_11887	1190	0.9667		True
Cluster_11510	1190	0.9667		True
Cluster_24288	1190	0.9667		True
Cluster_21724	1190	0.9667		True
Cluster_12346	1189	0.9659		True
Cluster_10043	1189	0.9659		True
Cluster_6477	1189	0.9659		True
Cluster_3155	1189	0.9659		True
Cluster_14765	1189	0.9659		True
Cluster_11546	1189	0.9659		True
Cluster_5728	1188	0.9651		True
Cluster_17723	1188	0.9651		True
Cluster_14182	1188	0.9651		True
Cluster_23053	1188	0.9651		True
Cluster_3112	1188	0.9651		True
Cluster_7831	1188	0.9651		True
Cluster_16844	1187	0.9643		True
Cluster_12650	1187	0.9643		True
Cluster_17487	1187	0.9643		True
Cluster_11109	1186	0.9634		True
Cluster_14164	1186	0.9634		True
Cluster_15338	1185	0.9626		True
Cluster_7875	1185	0.9626		True
Cluster_21786	1185	0.9626		True
Cluster_8873	1185	0.9626		True
Cluster_11048	1185	0.9626		True
Cluster_13287	1184	0.9618		True
Cluster_20766	1184	0.9618		True
Cluster_13289	1184	0.9618		True
Cluster_11476	1184	0.9618		True
Cluster_11683	1183	0.961		True
Cluster_9228	1183	0.961		True
Cluster_24030	1183	0.961		True
Cluster_10037	1183	0.961		True
Cluster_9191	1182	0.9602		True
Cluster_8947	1182	0.9602		True
Cluster_9962	1182	0.9602		True
Cluster_3022	1182	0.9602		True
Cluster_1629	1182	0.9602		True
Cluster_12942	1182	0.9602		True
Cluster_3174	1182	0.9602		True
Cluster_23685	1182	0.9602		True
Cluster_13121	1182	0.9602		True
Cluster_7187	1182	0.9602		True
Cluster_13216	1182	0.9602		True
Cluster_12996	1181	0.9594		True
Cluster_21835	1181	0.9594		True
Cluster_9394	1181	0.9594		True
Cluster_17000	1181	0.9594		True
Cluster_22325	1180	0.9586		True
Cluster_8358	1180	0.9586		True
Cluster_14671	1180	0.9586		True
Cluster_11207	1180	0.9586		True
Cluster_16186	1180	0.9586		True
Cluster_9341	1179	0.9578		True
Cluster_10561	1179	0.9578		True
Cluster_7089	1178	0.9569		True
Cluster_17749	1178	0.9569		True
Cluster_19400	1178	0.9569		True
Cluster_9003	1178	0.9569		True
Cluster_15509	1178	0.9569		True
Cluster_22433	1178	0.9569		True
Cluster_24762	1177	0.9561		True
Cluster_5032	1177	0.9561		True
Cluster_7887	1177	0.9561		True
Cluster_7714	1177	0.9561		True
Cluster_6150	1177	0.9561		True
Cluster_9378	1177	0.9561		True
Cluster_11496	1177	0.9561		True
Cluster_21505	1177	0.9561		True
Cluster_13586	1177	0.9561		True
Cluster_22741	1176	0.9553		True
Cluster_11239	1176	0.9553		True
Cluster_8328	1176	0.9553		True
Cluster_21698	1176	0.9553		True
Cluster_7620	1175	0.9545		True
Cluster_12666	1175	0.9545		True
Cluster_9593	1175	0.9545		True
Cluster_10953	1175	0.9545		True
Cluster_13221	1174	0.9537		True
Cluster_5206	1174	0.9537		True
Cluster_7958	1173	0.9529		True
Cluster_13031	1172	0.9521		True
Cluster_25400	1172	0.9521		True
Cluster_12266	1172	0.9521		True
Cluster_13535	1171	0.9513		True
Cluster_17144	1171	0.9513		True
Cluster_19962	1171	0.9513		True
Cluster_8066	1170	0.9504		True
Cluster_23684	1170	0.9504		True
Cluster_14642	1170	0.9504		True
Cluster_11604	1169	0.9496		False
Cluster_12683	1168	0.9488		False
Cluster_23662	1167	0.948		False
Cluster_21496	1167	0.948		False
Cluster_9478	1167	0.948		False
Cluster_22333	1167	0.948		False
Cluster_8588	1167	0.948		False
Cluster_11943	1167	0.948		False
Cluster_8255	1166	0.9472		False
Cluster_19603	1166	0.9472		False
Cluster_15669	1166	0.9472		False
Cluster_3899	1165	0.9464		False
Cluster_19546	1165	0.9464		False
Cluster_22259	1164	0.9456		False
Cluster_25115	1163	0.9448		False
Cluster_16457	1163	0.9448		False
Cluster_3984	1163	0.9448		False
Cluster_18802	1162	0.9439		False
Cluster_19342	1162	0.9439		False
Cluster_17400	1161	0.9431		False
Cluster_8689	1161	0.9431		False
Cluster_4589	1161	0.9431		False
Cluster_9747	1161	0.9431		False
Cluster_16892	1160	0.9423		False
Cluster_12851	1160	0.9423		False
Cluster_22323	1160	0.9423		False
Cluster_25401	1160	0.9423		False
Cluster_14323	1160	0.9423		False
Cluster_21382	1159	0.9415		False
Cluster_20631	1159	0.9415		False
Cluster_15116	1159	0.9415		False
Cluster_21863	1159	0.9415		False
Cluster_19297	1159	0.9415		False
Cluster_6415	1158	0.9407		False
Cluster_21279	1157	0.9399		False
Cluster_8558	1157	0.9399		False
Cluster_7836	1157	0.9399		False
Cluster_10258	1157	0.9399		False
Cluster_4693	1156	0.9391		False
Cluster_4295	1155	0.9383		False
Cluster_10360	1155	0.9383		False
Cluster_12170	1155	0.9383		False
Cluster_14457	1155	0.9383		False
Cluster_10703	1154	0.9374		False
Cluster_18458	1153	0.9366		False
Cluster_2952	1153	0.9366		False
Cluster_12104	1152	0.9358		False
Cluster_5038	1152	0.9358		False
Cluster_16400	1151	0.935		False
Cluster_3313	1151	0.935		False
Cluster_17605	1151	0.935		False
Cluster_15919	1149	0.9334		False
Cluster_451	1149	0.9334		False
Cluster_13814	1149	0.9334		False
Cluster_3663	1149	0.9334		False
Cluster_22971	1149	0.9334		False
Cluster_22816	1149	0.9334		False
Cluster_12734	1149	0.9334		False
Cluster_22743	1147	0.9318		False
Cluster_9035	1146	0.931		False
Cluster_14645	1145	0.9301		False
Cluster_17345	1145	0.9301		False
Cluster_18779	1144	0.9293		False
Cluster_7176	1144	0.9293		False
Cluster_11150	1140	0.9261		False
Cluster_7065	1140	0.9261		False
Cluster_1517	1139	0.9253		False
Cluster_16380	1139	0.9253		False
Cluster_1417	1138	0.9245		False
Cluster_8190	1138	0.9245		False
Cluster_23173	1136	0.9228		False
Cluster_9343	1136	0.9228		False
Cluster_14804	1136	0.9228		False
Cluster_5246	1134	0.9212		False
Cluster_4031	1133	0.9204		False
Cluster_24385	1132	0.9196		False
Cluster_1628	1132	0.9196		False
Cluster_10106	1131	0.9188		False
Cluster_6573	1131	0.9188		False
Cluster_15790	1131	0.9188		False
Cluster_16524	1129	0.9171		False
Cluster_24825	1129	0.9171		False
Cluster_9741	1129	0.9171		False
Cluster_897	1129	0.9171		False
Cluster_20787	1128	0.9163		False
Cluster_18795	1126	0.9147		False
Cluster_17626	1125	0.9139		False
Cluster_9161	1125	0.9139		False
Cluster_22766	1122	0.9115		False
Cluster_16427	1121	0.9106		False
Cluster_14525	1121	0.9106		False
Cluster_7704	1120	0.9098		False
Cluster_13654	1119	0.909		False
Cluster_15300	1119	0.909		False
Cluster_13290	1119	0.909		False
Cluster_5657	1118	0.9082		False
Cluster_12427	1118	0.9082		False
Cluster_16038	1117	0.9074		False
Cluster_16961	1117	0.9074		False
Cluster_4834	1116	0.9066		False
Cluster_18007	1116	0.9066		False
Cluster_3185	1116	0.9066		False
Cluster_13308	1116	0.9066		False
Cluster_10481	1116	0.9066		False
Cluster_5263	1114	0.905		False
Cluster_2605	1114	0.905		False
Cluster_17758	1114	0.905		False
Cluster_11614	1114	0.905		False
Cluster_24291	1113	0.9041		False
Cluster_11014	1111	0.9025		False
Cluster_6760	1110	0.9017		False
Cluster_18858	1110	0.9017		False
Cluster_3070	1109	0.9009		False
Cluster_23495	1109	0.9009		False
Cluster_10243	1108	0.9001		False
Cluster_12949	1108	0.9001		False
Cluster_11937	1107	0.8993		False
Cluster_19197	1106	0.8985		False
Cluster_15347	1106	0.8985		False
Cluster_21478	1105	0.8976		False
Cluster_17824	1105	0.8976		False
Cluster_14462	1104	0.8968		False
Cluster_23706	1103	0.896		False
Cluster_19478	1102	0.8952		False
Cluster_21750	1101	0.8944		False
Cluster_11738	1101	0.8944		False
Cluster_12278	1099	0.8928		False
Cluster_6735	1098	0.892		False
Cluster_14094	1097	0.8911		False
Cluster_16111	1097	0.8911		False
Cluster_12385	1096	0.8903		False
Cluster_21164	1095	0.8895		False
Cluster_16974	1095	0.8895		False
Cluster_12366	1094	0.8887		False
Cluster_12609	1093	0.8879		False
Cluster_10505	1092	0.8871		False
Cluster_11708	1091	0.8863		False
Cluster_14551	1090	0.8855		False
Cluster_10808	1085	0.8814		False
Cluster_21578	1084	0.8806		False
Cluster_10140	1084	0.8806		False
Cluster_3604	1084	0.8806		False
Cluster_8063	1083	0.8798		False
Cluster_25946	1081	0.8781		False
Cluster_17129	1081	0.8781		False
Cluster_21946	1081	0.8781		False
Cluster_5597	1079	0.8765		False
Cluster_16618	1079	0.8765		False
Cluster_13950	1078	0.8757		False
Cluster_7798	1077	0.8749		False
Cluster_10509	1075	0.8733		False
Cluster_11981	1074	0.8725		False
Cluster_9712	1072	0.8708		False
Cluster_9307	1070	0.8692		False
Cluster_8670	1069	0.8684		False
Cluster_8104	1068	0.8676		False
Cluster_17314	1068	0.8676		False
Cluster_2230	1068	0.8676		False
Cluster_9384	1066	0.866		False
Cluster_22020	1064	0.8643		False
Cluster_22737	1063	0.8635		False
Cluster_24088	1063	0.8635		False
Cluster_3535	1057	0.8587		False
Cluster_8755	1055	0.857		False
Cluster_9823	1054	0.8562		False
Cluster_7780	1053	0.8554		False
Cluster_18449	1052	0.8546		False
Cluster_10419	1052	0.8546		False
Cluster_4001	1051	0.8538		False
Cluster_10852	1050	0.853		False
Cluster_20106	1047	0.8505		False
Cluster_22024	1045	0.8489		False
Cluster_13753	1045	0.8489		False
Cluster_7026	1044	0.8481		False
Cluster_8952	1043	0.8473		False
Cluster_9652	1043	0.8473		False
Cluster_20861	1042	0.8465		False
Cluster_3235	1040	0.8448		False
Cluster_19007	1040	0.8448		False
Cluster_13021	1038	0.8432		False
Cluster_14729	1037	0.8424		False
Cluster_5450	1035	0.8408		False
Cluster_8694	1035	0.8408		False
Cluster_6781	1034	0.84		False
Cluster_25404	1032	0.8383		False
Cluster_2543	1029	0.8359		False
Cluster_10772	1022	0.8302		False
Cluster_16255	1022	0.8302		False
Cluster_10844	1021	0.8294		False
Cluster_12728	1020	0.8286		False
Cluster_16678	1020	0.8286		False
Cluster_20496	1018	0.827		False
Cluster_21290	1015	0.8245		False
Cluster_8751	1015	0.8245		False
Cluster_16384	1012	0.8221		False
Cluster_3019	1011	0.8213		False
Cluster_7090	1010	0.8205		False
Cluster_12216	1010	0.8205		False
Cluster_8845	1010	0.8205		False
Cluster_26030	1009	0.8197		False
Cluster_21421	1009	0.8197		False
Cluster_15588	1008	0.8188		False
Cluster_16250	1006	0.8172		False
Cluster_13647	1005	0.8164		False
Cluster_10397	1005	0.8164		False
Cluster_17607	1004	0.8156		False
Cluster_21169	1003	0.8148		False
Cluster_4797	1001	0.8132		False
Cluster_22395	999	0.8115		False
Cluster_10927	998	0.8107		False
Cluster_16556	997	0.8099		False
Cluster_688	997	0.8099		False
Cluster_18727	996	0.8091		False
Cluster_13474	996	0.8091		False
Cluster_20430	995	0.8083		False
Cluster_31	995	0.8083		False
Cluster_22824	993	0.8067		False
Cluster_15521	989	0.8034		False
Cluster_9908	988	0.8026		False
Cluster_12004	987	0.8018		False
Cluster_5670	985	0.8002		False
Cluster_8093	984	0.7994		False
Cluster_12168	984	0.7994		False
Cluster_5382	982	0.7977		False
Cluster_20079	982	0.7977		False
Cluster_8139	979	0.7953		False
Cluster_11787	979	0.7953		False
Cluster_16409	976	0.7929		False
Cluster_5689	974	0.7912		False
Cluster_19492	970	0.788		False
Cluster_4156	968	0.7864		False
Cluster_13723	965	0.7839		False
Cluster_19930	964	0.7831		False
Cluster_12676	964	0.7831		False
Cluster_4469	963	0.7823		False
Cluster_25032	963	0.7823		False
Cluster_22821	962	0.7815		False
Cluster_19415	961	0.7807		False
Cluster_7612	958	0.7782		False
Cluster_22093	958	0.7782		False
Cluster_71	958	0.7782		False
Cluster_11989	954	0.775		False
Cluster_2345	953	0.7742		False
Cluster_9803	953	0.7742		False
Cluster_14014	952	0.7734		False
Cluster_11457	951	0.7725		False
Cluster_20210	951	0.7725		False
Cluster_22565	944	0.7669		False
Cluster_17638	942	0.7652		False
Cluster_5500	941	0.7644		False
Cluster_14775	941	0.7644		False
Cluster_22324	941	0.7644		False
Cluster_2794	940	0.7636		False
Cluster_11601	939	0.7628		False
Cluster_5083	935	0.7595		False
Cluster_4305	934	0.7587		False
Cluster_8464	932	0.7571		False
Cluster_8114	929	0.7547		False
Cluster_17674	929	0.7547		False
Cluster_3896	929	0.7547		False
Cluster_4192	928	0.7539		False
Cluster_12476	928	0.7539		False
Cluster_10475	923	0.7498		False
Cluster_11007	923	0.7498		False
Cluster_12907	919	0.7465		False
Cluster_14483	919	0.7465		False
Cluster_5554	918	0.7457		False
Cluster_9403	917	0.7449		False
Cluster_17220	917	0.7449		False
Cluster_18634	916	0.7441		False
Cluster_21057	914	0.7425		False
Cluster_11481	911	0.74		False
Cluster_1805	906	0.736		False
Cluster_15907	905	0.7352		False
Cluster_19729	905	0.7352		False
Cluster_10678	903	0.7335		False
Cluster_17071	900	0.7311		False
Cluster_6158	899	0.7303		False
Cluster_19221	895	0.7271		False
Cluster_14625	893	0.7254		False
Cluster_8179	893	0.7254		False
Cluster_15294	892	0.7246		False
Cluster_10751	890	0.723		False
Cluster_11798	884	0.7181		False
Cluster_10276	882	0.7165		False
Cluster_4873	882	0.7165		False
Cluster_10527	882	0.7165		False
Cluster_5898	881	0.7157		False
Cluster_3520	878	0.7132		False
Cluster_12276	878	0.7132		False
Cluster_17701	877	0.7124		False
Cluster_7068	877	0.7124		False
Cluster_7029	876	0.7116		False
Cluster_16069	874	0.71		False
Cluster_3191	873	0.7092		False
Cluster_22094	870	0.7067		False
Cluster_6032	869	0.7059		False
Cluster_8037	869	0.7059		False
Cluster_16039	868	0.7051		False
Cluster_4711	865	0.7027		False
Cluster_4582	864	0.7019		False
Cluster_24514	861	0.6994		False
Cluster_13092	861	0.6994		False
Cluster_12137	860	0.6986		False
Cluster_15355	858	0.697		False
Cluster_24015	856	0.6954		False
Cluster_13932	855	0.6946		False
Cluster_9911	854	0.6937		False
Cluster_20973	852	0.6921		False
Cluster_7753	848	0.6889		False
Cluster_24939	843	0.6848		False
Cluster_7779	842	0.684		False
Cluster_11260	841	0.6832		False
Cluster_20646	839	0.6816		False
Cluster_7650	839	0.6816		False
Cluster_13264	837	0.6799		False
Cluster_6844	835	0.6783		False
Cluster_17625	835	0.6783		False
Cluster_19272	832	0.6759		False
Cluster_10790	831	0.6751		False
Cluster_24304	829	0.6734		False
Cluster_2247	829	0.6734		False
Cluster_7910	825	0.6702		False
Cluster_18861	824	0.6694		False
Cluster_10116	824	0.6694		False
Cluster_20653	822	0.6677		False
Cluster_14742	820	0.6661		False
Cluster_5524	820	0.6661		False
Cluster_8269	819	0.6653		False
Cluster_17459	816	0.6629		False
Cluster_20464	814	0.6613		False
Cluster_14071	814	0.6613		False
Cluster_14180	810	0.658		False
Cluster_7442	810	0.658		False
Cluster_25546	806	0.6548		False
Cluster_13925	806	0.6548		False
Cluster_23558	806	0.6548		False
Cluster_9912	804	0.6531		False
Cluster_16588	800	0.6499		False
Cluster_1521	800	0.6499		False
Cluster_22756	800	0.6499		False
Cluster_21010	799	0.6491		False
Cluster_6170	797	0.6474		False
Cluster_20529	797	0.6474		False
Cluster_2997	796	0.6466		False
Cluster_3303	796	0.6466		False
Cluster_13580	795	0.6458		False
Cluster_16975	795	0.6458		False
Cluster_11447	795	0.6458		False
Cluster_16622	795	0.6458		False
Cluster_14866	793	0.6442		False
Cluster_9517	793	0.6442		False
Cluster_1665	789	0.6409		False
Cluster_4566	789	0.6409		False
Cluster_5196	788	0.6401		False
Cluster_4053	788	0.6401		False
Cluster_4490	787	0.6393		False
Cluster_8082	786	0.6385		False
Cluster_17567	785	0.6377		False
Cluster_14322	782	0.6353		False
Cluster_14100	781	0.6344		False
Cluster_3061	779	0.6328		False
Cluster_13624	778	0.632		False
Cluster_11291	772	0.6271		False
Cluster_15066	769	0.6247		False
Cluster_17352	766	0.6223		False
Cluster_16557	763	0.6198		False
Cluster_17119	762	0.619		False
Cluster_22250	762	0.619		False
Cluster_6256	761	0.6182		False
Cluster_18783	761	0.6182		False
Cluster_4986	760	0.6174		False
Cluster_9595	759	0.6166		False
Cluster_21362	758	0.6158		False
Cluster_10613	758	0.6158		False
Cluster_15620	757	0.6149		False
Cluster_2082	754	0.6125		False
Cluster_7952	752	0.6109		False
Cluster_10418	751	0.6101		False
Cluster_18220	747	0.6068		False
Cluster_4468	747	0.6068		False
Cluster_9693	746	0.606		False
Cluster_14623	744	0.6044		False
Cluster_25035	742	0.6028		False
Cluster_14262	742	0.6028		False
Cluster_14103	742	0.6028		False
Cluster_24764	741	0.6019		False
Cluster_6458	741	0.6019		False
Cluster_7765	740	0.6011		False
Cluster_16158	740	0.6011		False
Cluster_19425	740	0.6011		False
Cluster_19361	739	0.6003		False
Cluster_7795	738	0.5995		False
Cluster_12587	736	0.5979		False
Cluster_19619	736	0.5979		False
Cluster_12571	734	0.5963		False
Cluster_23494	734	0.5963		False
Cluster_22924	730	0.593		False
Cluster_14741	727	0.5906		False
Cluster_12240	726	0.5898		False
Cluster_12892	726	0.5898		False
Cluster_7096	725	0.589		False
Cluster_7015	721	0.5857		False
Cluster_3411	720	0.5849		False
Cluster_14286	719	0.5841		False
Cluster_23409	715	0.5808		False
Cluster_3735	713	0.5792		False
Cluster_21338	712	0.5784		False
Cluster_8217	710	0.5768		False
Cluster_10980	709	0.576		False
Cluster_17305	707	0.5743		False
Cluster_9916	707	0.5743		False
Cluster_12014	706	0.5735		False
Cluster_6834	705	0.5727		False
Cluster_6311	704	0.5719		False
Cluster_23287	701	0.5695		False
Cluster_7335	700	0.5686		False
Cluster_13274	699	0.5678		False
Cluster_4762	699	0.5678		False
Cluster_22905	698	0.567		False
Cluster_13254	697	0.5662		False
Cluster_13698	696	0.5654		False
Cluster_14543	693	0.563		False
Cluster_24180	691	0.5613		False
Cluster_17082	689	0.5597		False
Cluster_12399	686	0.5573		False
Cluster_12047	681	0.5532		False
Cluster_18837	680	0.5524		False
Cluster_18470	679	0.5516		False
Cluster_22267	676	0.5491		False
Cluster_6615	675	0.5483		False
Cluster_12239	674	0.5475		False
Cluster_20938	670	0.5443		False
Cluster_11926	667	0.5418		False
Cluster_6546	667	0.5418		False
Cluster_13742	667	0.5418		False
Cluster_11697	666	0.541		False
Cluster_9356	659	0.5353		False
Cluster_13848	659	0.5353		False
Cluster_18790	658	0.5345		False
Cluster_10857	655	0.5321		False
Cluster_52	654	0.5313		False
Cluster_9038	652	0.5297		False
Cluster_10345	649	0.5272		False
Cluster_2053	649	0.5272		False
Cluster_13754	648	0.5264		False
Cluster_7220	647	0.5256		False
Cluster_7636	646	0.5248		False
Cluster_9847	645	0.524		False
Cluster_4587	645	0.524		False
Cluster_14126	643	0.5223		False
Cluster_16453	642	0.5215		False
Cluster_11724	642	0.5215		False
Cluster_25711	638	0.5183		False
Cluster_1275	636	0.5167		False
Cluster_11649	635	0.5158		False
Cluster_8719	633	0.5142		False
Cluster_4005	631	0.5126		False
Cluster_36	630	0.5118		False
Cluster_25549	628	0.5102		False
Cluster_23664	624	0.5069		False
Cluster_8875	624	0.5069		False
Cluster_7102	623	0.5061		False
Cluster_15443	618	0.502		False
Cluster_218	618	0.502		False
Cluster_18574	617	0.5012		False
Cluster_16383	615	0.4996		False
Cluster_11025	612	0.4972		False
Cluster_15922	611	0.4963		False
Cluster_18395	607	0.4931		False
Cluster_18705	607	0.4931		False
Cluster_2008	607	0.4931		False
Cluster_18456	606	0.4923		False
Cluster_14037	605	0.4915		False
Cluster_4007	605	0.4915		False
Cluster_7741	604	0.4907		False
Cluster_11434	604	0.4907		False
Cluster_19739	604	0.4907		False
Cluster_8491	603	0.4898		False
Cluster_12191	602	0.489		False
Cluster_11222	598	0.4858		False
Cluster_5979	595	0.4833		False
Cluster_11710	594	0.4825		False
Cluster_12725	592	0.4809		False
Cluster_9271	585	0.4752		False
Cluster_9301	585	0.4752		False
Cluster_24328	584	0.4744		False
Cluster_15988	584	0.4744		False
Cluster_18525	584	0.4744		False
Cluster_13989	583	0.4736		False
Cluster_19884	582	0.4728		False
Cluster_6413	581	0.472		False
Cluster_23578	580	0.4712		False
Cluster_3154	579	0.4703		False
Cluster_6920	578	0.4695		False
Cluster_2117	578	0.4695		False
Cluster_23583	578	0.4695		False
Cluster_16954	576	0.4679		False
Cluster_3962	575	0.4671		False
Cluster_20062	574	0.4663		False
Cluster_24437	572	0.4647		False
Cluster_12836	572	0.4647		False
Cluster_9815	571	0.4639		False
Cluster_19253	570	0.463		False
Cluster_12000	568	0.4614		False
Cluster_9670	568	0.4614		False
Cluster_12979	568	0.4614		False
Cluster_24519	565	0.459		False
Cluster_2984	565	0.459		False
Cluster_9961	562	0.4565		False
Cluster_12558	562	0.4565		False
Cluster_20400	561	0.4557		False
Cluster_2029	559	0.4541		False
Cluster_21317	558	0.4533		False
